Week,Date,Year,Month,"Region (North, Central, South)",County,Site,Site Code,Time (24hr),Temp (oC),Salinity (ppt),Tide,Pseudo-nitzschia TOTAL (cells/L),Pseudo-nitzschia count LG (cells/L),Pseudo-nitzschia count SM (cells/L),Pseudo-nitzschia  americana (cells/L),Alexandrium (cells/L),Dinophysis (cells/L),H2O ELISA pDA (ng/L),%B/BO,Extract vol (ml),Dilution Factor,Comments,,
32,08/03/20,2020,August,North,Clatsop,Cannon Beach Tolovana,CBT,12:45,15.2,28.4,Incoming,"561,000","464,000","31,000","66,000",0,0,294.67,45.7,4,Avg 25&50,"P-n. 3% c.f. australis, 79.5% c.f. pungens/multiseries, 5.5% c.f. pseudodeli-/delicatissima, 12% c.f. americana. 20000 cells/L Phaeocystis sp. Alexandrium c.f. tamarense & A. c.f. ostenfeldii in net tow. Dinophysis acuminat & D. parva in net tow. ",,
32,08/03/20,2020,August,North,Tillamook,Cape Meares,CAP,11:10,15.3,27.8,Incoming,"123,000","117,000","5,000","1,000",0,0,10.37,80.6,4,5,"P-n. 95% c.f. pungens/multiseries, 4% c.f. pseudodelicatissima/delicatissima, 1% c.f. americana. P. c.f. australis in net tow.",,
33,08/10/20,2020,August,North,Clatsop,Clatsop South Jetty,CSJ,9:25,10.2,30.1,Outgoing,"42,000","38,000","3,000","1,000",0,0,16.44,50.3,4,Avg 1&5,"P-n. 90% c.f. pungens/multiseries, 7% c.f. pseudodeli-/delicatissima, 3% c.f. americana. Protoceratium/Lingulodinium sp. cyst in net tow. ",,
33,08/10/20,2020,August,North,Clatsop,Clatsop Sunset,SUN,9:55,11.5,29.8,Outgoing,"102,000","71,000","13,000","18,000",0,"1,000",90.09,55.9,4,Avg 10&25,"P-n. 70% c.f. pungens/multiseries, 13% c.f. pseudodeli-/delicatissima, 18% c.f. americana. 1000 cells/L Protoceratium/Lingulodinium sp. cyst. ",,
33,08/10/20,2020,August,North,Clatsop,Clatsop Seaside,SEA,10:40,12.3,29.3,Outgoing,"574,000","515,000","41,000","18,000","1,000",0,208.20,44.8,4,25,"P-n. 1% c.f. australis, 89% c.f. pungens/multiseries, 7% c.f. psuedodeli-/delicatissima, 3% c.f. americana. Alexandrium c.f. tamarense in count. A. c.f. catenella  & Dinophysis acuminata in net tow.",,
33,08/10/20,2020,August,North,Clatsop,Cannon Beach Tolovana,CBT,11:20,11.2,30.2,Outgoing,"313,000","257,000","40,000","16,000",0,0,135.65,57.2,4,25,"P-n. 82% c.f. pungens/multiseries, 13% c.f. pseudodeli-/delicatissima, 5% c.f. americana.net tow.",,
33,08/10/20,2020,August,North,Tillamook,Cape Meares,CAP,13:10,11.5,30.5,Outgoing,"174,000","141,000","21,000","12,000",0,0,357.36,49.2,4,50,"P-n. 0.5% c.f. australis/fraudulenta, 80.3% c.f. pungens/multiseries,12% c.f. pseudodeli-/delicatissima, 7% c.f. americana. 5000 cells/L Phaeocystis sp. 4000 cells/L Protoceratium/Lingulodinium sp. cysts.",,
33,08/10/20,2020,August,Central,Lincoln,Newport South Beach,NSB,9:14,8.5,30.6,Outgoing,"21,000","9,000","9,000","3,000",0,0,N/A,N/A,N/A,N/A,"P-n. 43% c.f pungens/multiseries, 43% c.f. pseudodeli-/delicatissima, 14% c.f. americana.",,
33,08/10/20,2020,August,South,Coos,Charleston Bastendorff,CBB,11:00,11.3,32.4,Low,"34,000","32,000","2,000",0,0,0,N/A,N/A,N/A,N/A,"P-n. 9% c.f. australis, 85% c.f. pungens/multiseries, 6% c.f. pseudodeli-/delicatissima.",,
33,08/10/20,2020,August,South,Curry,Gold Beach Bailey Beach,GBB,12:25,12.2,32.1,Incoming,"4,000","4,000",0,0,0,0,NA,NA,NA,NA,P-n. 100% c.f. pungens/multiseries.,,
34,08/17/20,2020,August,North,Clatsop,Clatsop South Jetty,CSJ,14:13,13.6,29.0,Outgoing,"1,112,000","1,090,000","7,000","15,000",0,0,60.91,53.9,4,10,"P-n. 98% c.f. pungens/multiseries, 1% c.f. pseudodeli-/delicatissima, 1% c.f. americana. 28000 cells/L Prorocentrum gracile. Protoceratium/Lingulodinium sp. cyst in net tow. ",,
34,08/17/20,2020,August,North,Clatsop,Clatsop Sunset,SUN,13:30,14.0,29.6,Outgoing,"1,252,000","1,155,000","53,000","44,000","1,000",0,46.69,59.7,4,10,"P-n. 92% c.f. pungens/multiseries, 4% c.f. pseudodeli-/delicatissima, 4% c.f. americana. 6000 cells/L Prorocentrum gracile",,
34,08/17/20,2020,August,North,Clatsop,Clatsop Seaside,SEA,12:55,14.6,29.6,High,"1,511,000","1,442,000","62,000","7,000",0,0,27.74,74.7,4,10,"P-n. 95% c.f. pungens/multiseries, 4% c.f. psuedodeli-/delicatissima, 0.5% c.f. americana.1000 cells/L Prorocentrum gracile, 2000 Protoceratium/Lingulodinium spp. cysts, 2000 cells/L Heterocapsa sp. ",,
34,08/17/20,2020,August,North,Clatsop,Cannon Beach Tolovana,CBT,12:20,14.2,29.4,Incoming,"1,681,000","1,618,000","43,000","20,000",0,0,46.69,62.1,4,10,"P-n. 96% c.f. pungens/multiseries, 3% c.f. pseudodeli-/delicatissima, 1% c.f. americana.net tow. 1000 cells/L Prorocentrum gracile. ",,
34,08/17/20,2020,August,North,Tillamook,Cape Meares,CAP,12:20,14.2,29.4,Incoming,"1,681,000","1,618,000","43,000","20,000",0,0,108.59,50.8,4,Avg 10&25,"P-n. 96% c.f. pungens/multiseries,3% c.f. pseudodeli-/delicatissima, 1% c.f. americana. 1000 cells/L Prorocentrum gracile.",,
35,08/24/20,2020,August,North,Clatsop,Clatsop South Jetty,CSJ,9:45,14.4,28.6,Outgoing,"1,138,000","1,133,000","4,000","1,000",0,0,10.40,80.5,4,5,"P-n. 99.5% c.f. pungens/multiseries, 0.3% c.f. pseudodeli-/delicatissima, 0.2% c.f. americana. Prorocentrum gracile & Protoceratium reticulatum in net tow.",,
35,08/24/20,2020,August,North,Clatsop,Clatsop Sunset,SUN,10:17,14.2,29.0,Outgoing,"1,083,000","1,072,000","7,000","4,000",0,0,15.11,72.7,4,5,"P-n. 99% c.f. pungens/multiseries, 0.6% c.f. pseudodeli-/delicatissima, 0.4% c.f. americana. 1000 cells/L Prorocentrum gracile. Protoceratium/Lingulodinium spp. cysts in net tow. ",,
35,08/24/20,2020,August,North,Clatsop,Clatsop Seaside,SEA,10:55,14.1,29.0,Low,"1,464,000","1,451,000","12,000","1,000",0,0,17.82,78.0,6,5,"P-n. 99% c.f. pungens/multiseries, 0.8% c.f. psuedodeli-/delicatissima, 0.2% c.f. americana.Prorocentrum gracile in net tow. 2000 Protoceratium/Lingulodinium spp. cysts, 2000 cells/L Noctiluca scintillans. ",,
35,08/24/20,2020,August,North,Clatsop,Cannon Beach Tolovana,CBT,11:30,12.1,29.8,Incoming,"920,000","876,000","10,000","34,000",0,0,50.19,50.2,4,Avg 5&10,"P-n. 0.1% c.f. australis/fraudulenta, 95% c.f. pungens/multiseries, 1% c.f. pseudodeli-/delicatissima, 4% c.f. americana.net tow. 1000 cells/L Noctiluca scintillans. ",,
35,08/24/20,2020,August,North,Tillamook,Cape Meares,CAP,13:25,12.6,30.1,Incoming,"867,000","838,000","15,000","14,000",0,"1,000",181.95,48.7,4,25,"P-n. 97% c.f. pungens/multiseries,2% c.f. pseudodeli-/delicatissima, 1% c.f. americana. 1000 cells/L Protoceratium/Lingulodinium sp. cyst.",,
35,08/24/20,2020,August,Central,Lincoln,Newport South Beach,NSB,13:07,12.2,30.1,Incoming,"312,000","223,000","59,000","30,000",0,0,,,,,"P-n. 5% c.f. australis/fraudulenta, 66% c.f pungens/multiseries, 19% c.f. pseudodeli-/delicatissima, 10% c.f. americana.",,
35,08/24/20,2020,August,South,Coos,Charleston Bastendorff,CBB,9:12,12.1,32.0,Outgoing,"9,000","3,000",0,"6,000",0,0,N/A,N/A,N/A,N/A,"P-n. 33% c.f. pungens/multiseries, 67% c.f. americana. 6000 cells/L Phaeocystis sp.",,
35,08/24/20,2020,August,South,Curry,Gold Beach Bailey Beach,GBB,12:21,13.9,31.1,Incoming,"13,000","1,000",0,"12,000",0,0,N/A,N/A,N/A,N/A,"P-n.8% c.f. pungens/multiseries, 92% c.f. americana. 8000 cells/L Phaeocystis sp.",,
36,08/31/20,2020,August,North,Clatsop,Clatsop South Jetty,CSJ,9:25,12.7,29.7,Incoming,"634,000","631,000","1,000","2,000",0,"2,000",,,,,"P-n. 99.5% c.f. pungens/multiseries, 0.1% c.f.  pseudodeli/delicatissima, 0.3% c.f. americana.",,
36,08/31/20,2020,August,North,Clatsop,Clatsop Sunset,SUN,9:50,13.5,29.2,Incoming,"2,953,000","2,933,000","9,000","11,000",0,0,,,,,"P-n. 99.3% c.f. pungens/multiseries, 0.3% c.f. pseudodeli-/delicatissima, 0.4% c.f. americana. Dinophysis parva presen in net tow. ",,
36,08/31/20,2020,August,North,Clatsop,Clatsop Seaside,SEA,10:30,14.0,28.9,Incoming,"2,352,000","2,345,000","3,000","4,000",0,0,,,,,"P-n. 99.7% c.f. pungens/multiseries, 0.1% c.f. pseudodeli-/delicatissima, 0.2% c.f. americana.",,
36,08/31/20,2020,August,North,Clatsop,Cannon Beach Tolovana,CBT,11:10,12.5,29.2,Incoming,"2,649,000","2,639,000","5,000","5,000",0,0,,,,,"P-n. 99.6% c.f. pungens/multiseries, 0.2% c.f. pseudodeli-/delicatissima, 0.2% c.f. americana. Dinophysis parva in net tow.",,
36,08/31/20,2020,September,North,Tillamook,Cape Meares,CAP,13:10,12.3,30.1,Outgoing,"2,013,000","2,012,000",0,"1,000",0,0,,,,,"P-n. 99.95% c.f. pungens/multiseries, c.f. americana present.",,
37,09/08/20,2020,September,North,Clatsop,Clatsop South Jetty,CSJ,9:35,10.4,29.8,Outgoing,"59,000","56,000","3,000",0,0,0,,,,,"P-n. 95% c.f. pungens/multiseries, 5% c.f. pseudodeli-/delicatissima.**Wildfire smoke present.",,
37,09/08/20,2020,September,North,Clatsop,Clatsop Sunset,SUN,9:55,10.7,29.7,Outgoing,"119,000","108,000","3,000","8,000",0,0,,,,,"P-n. 99% c.f. pungens/multiseries, 0.6% c.f. pseudodeli-/delicatissima, 0.4% c.f. americana.",,
37,09/08/20,2020,September,North,Clatsop,Clatsop Seaside,SEA,14:45,14.1,30.0,Incoming,"190,000","179,000","4,000","7,000",0,0,,,,,"P-n. 94% c.f. pungens/multiseries, 2% c.f. psuedodeli-/delicatissima, 4% c.f. americana.",,
37,09/08/20,2020,September,North,Clatsop,Cannon Beach Tolovana,CBT,10:55,10.8,30.6,Low,"147,000","145,000","2,000",0,0,0,,,,,"P-n. 99% c.f. pungens/multiseries, 1% c.f. pseudodeli-/delicatissima.",,
37,09/08/20,2020,September,North,Tillamook,Cape Meares,CAP,12:30,16.0,31.0,Incoming,"139,000","138,000",0,"1,000",0,0,,,,,"P-n. 99% c.f. pungens/multiseries,1% c.f. americana.",,
37,09/08/20,2020,September,South,Coos,Charleston Bastendorff,CBB,9:30,9.7,32.1,Outgoing,"47,000",39000,8000,0,0,0,,,,,"P-n. 83% c.f. pungens/multiseries, 17% c.f. americana.",,
37,09/08/20,2020,September,South,Curry,Gold Beach Bailey Beach,GBB,11:32,12.8,31.9,Incoming,"1,000",1000,0,0,1000,0,N/A,N/A,N/A,N/A,P-n. 100% c.f. pungens/multiseries.,,
38,09/17/20,2020,September,North,Clatsop,Clatsop South Jetty,CSJ,8:10,12.7,26.5,Incoming,"325,000","279,000","18,000","28,000","1,000","1,000",,,,,"P-n. 86% c.f. pungens/multiseries, 6% c.f.  pseudodeli/delicatissima, 9% c.f. americana.",,
38,09/17/20,2020,September,North,Clatsop,Clatsop Sunset,SUN,8:50,12.9,29.1,Incoming,"186,000","186,000",0,0,0,"2,000",,,,,P-n. 100% c.f. pungens/multiseries.,,
38,09/17/20,2020,September,North,Clatsop,Clatsop Seaside,SEA,9:30,12.9,29.2,Incoming,"125,000","125,000",0,0,0,0,,,,,P-n. 100% c.f. pungens/multiseries.,,
38,09/17/20,2020,September,North,Clatsop,Cannon Beach Tolovana,CBT,10:10,13.1,29.2,Incoming,"448,000","445,000","3,000",0,0,0,,,,,"P-n. 99% c.f. pungens/multiseries, 1% c.f. pseudodeli-/delicatissima.",,
38,09/17/20,2020,September,North,Tillamook,Cape Meares,CAP,11:35,12.5,29.4,Incoming,"335,000","335,000",0,0,0,0,,,,,P-n. 100% c.f. pungens/multiseries.,,
38,09/15/20,2020,September,Central,Lincoln,Newport South Beach,NSB,11:31,11.6,30.4,Incoming,"589,000","582,000","6,000","1,000","1,000",0,,,,,"P-n. 99% c.f pungens/multiseries, 1% c.f. pseudodeli-/delicatissima, 0.1% c.f. americana. Smoke from wildfires! ",,
39,09/21/20,2020,September,North,Clatsop,Clatsop South Jetty,CSJ,8:25,11.8,28.5,Outgoing,"288,000","187,000","32,000","69,000","1,000",0,,,,,"P-n. 65% c.f. pungens/multiseries, 11% c.f.  pseudodeli/delicatissima, 24% c.f. americana.",,
39,09/21/20,2020,September,North,Clatsop,Clatsop Sunset,SUN,8:45,11.9,28.4,Outgoing,"196,000","128,000","28,000","40,000",0,0,,,,,"P-n. 65% c.f. pungens/multiseries, 14% c.f. pseudodelicatissima/delicatissima, 20% c.f. americana.",,
39,09/21/20,2020,September,North,Clatsop,Clatsop Seaside,SEA,9:25,13.0,29.1,Low,"1,005,000","1,004,000",0,"1,000","1,000",0,,,,,"P-n. 99.9% c.f. pungens/multiseries, 0.01% c.f. americana. ",,
39,09/21/20,2020,September,North,Clatsop,Cannon Beach Tolovana,CBT,9:55,12.7,29.1,Incoming,"1,375,000","1,375,000",0,0,0,"1,000",,,,,P-n. 100% c.f. pungens/multiseries.,,
39,09/21/20,2020,September,North,Tillamook,Cape Meares,CAP,11:30,10.7,29.8,Incoming,"1,254,000","1,253,000",0,"1,000",0,0,,,,,"P-n. 99.9% c.f. pungens/multiseries, 0.01% c.f. americana.",,
39,09/21/20,2020,September,South,Coos,Charleston Bastendorff,CBB,9:30,13.3,31.7,Low,"78,000","74,000","3,000","1,000",0,0,,,,,"P-n. 95% c.f. pungens/multiseries, 4% c.f. pseudodeli-/delicatissima, 1% c.f. americana.",,
39,09/21/20,2020,September,South,Curry,Gold Beach Bailey Beach,GBB,11:55,16.0,31.2,Incoming,0,0,0,0,0,0,,,,,,,
40,09/28/20,2020,September,North,Clatsop,Clatsop South Jetty,CSJ,8:10,12.9,28.6,Incoming,"20,000","20,000",0,0,0,0,N/A,N/A,N/A,N/A,P-n. 100% c.f. pungens/multiseries.,,
40,09/28/20,2020,September,North,Clatsop,Clatsop Sunset,SUN,8:40,13.2,28.6,Incoming,"14,000","14,000",0,0,"1,000",0,N/A,N/A,N/A,N/A,"P-n. 100% c.f. pungens/multiseries, c.f. pseudodelicatissima/delicatissima in net tow, 8000 cells/L Phaeocystis sp.",,
40,09/28/20,2020,September,North,Clatsop,Clatsop Seaside,SEA,9:15,13.8,28.6,Incoming,"17,000","16,000",0,"1,000",0,0,N/A,N/A,N/A,N/A,"P-n. 94% c.f. pungens/multiseries, 6% c.f. americana. ",,
40,09/28/20,2020,September,North,Clatsop,Cannon Beach Tolovana,CBT,10:00,13.8,29.1,Incoming,"10,000","10,000",0,0,0,0,N/A,N/A,N/A,N/A,P-n. 100% c.f. pungens/multiseries.,,
40,09/28/20,2020,September,North,Tillamook,Cape Meares,CAP,11:30,14.5,29.4,High,"26,000","26,000",0,0,0,0,N/A,N/A,N/A,N/A,P-n. 100% c.f. pungens/multiseries. Alexandrium & Dinophysis spp. in net tow.,,
40,09/29/20,2020,September,Central,Lincoln,Newport South Beach,NSB,?,14.5,29.4,Incoming,"24,000","23,000",0,"1,000",0,0,N/A,N/A,N/A,N/A,"P-n. 96% c.f pungens/multiseries, 4% c.f. americana.",,
41,10/05/20,2020,October,North,Clatsop,Clatsop South Jetty,CSJ,9:08,14.0,28.7,Low,"80,000","49,000","8,000","23,000",0,0,,,,,"P-n. 4% c.f. australis, 58% c.f. pungens/multiseries, 10% c.f.  pseudodeli/delicatissima, 29% c.f. americana.",,
41,10/05/20,2020,October,North,Clatsop,Clatsop Sunset,SUN,9:45,14.6,29.8,Incoming,"112,000","46,000","17,000","49,000",0,"1,000",,,,,"P-n. 41% c.f. pungens/multiseries, 15% c.f. pseudodelicatissima/delicatissima, 44% c.f. americana. P. c.f. australis in net tow.",,
41,10/05/20,2020,October,North,Clatsop,Clatsop Seaside,SEA,10:15,15.2,30.8,Incoming,"50,000","20,000","5,000","25,000",0,0,N/A,N/A,N/A,N/A,"P-n. 40% c.f. pungens/multiseries, 10% c.f. psuedodeli-/delicatissima, 50% c.f. americana.",,
41,10/05/20,2020,October,North,Clatsop,Cannon Beach Tolovana,CBT,10:40,13.6,31.0,Incoming,"79,000","26,000","22,000","31,000",0,0,,,,,"P-n. 36% c.f. pungens/multiseries, 22% c.f. pseudodeli-/delicatissima, 42% c.f. americana.net tow.",,
41,10/05/20,2020,October,North,Tillamook,Cape Meares,CAP,12:10,14.0,31.3,Incoming,"40,000","28,000","5,000","7,000",0,0,N/A,N/A,N/A,N/A,"P-n. 70% c.f. pungens/multiseries, 12.5% c.f. pseudodeli-/delicatissima, 17.5% c.f. americana. P. c.f. australis in net tow.",,
41,10/05/20,2020,October,Central,Lincoln,Newport South Beach,NSB,11:20,13.5,29.2,Incoming,"36,000","29,000","2,000","5,000",0,0,N/A,N/A,N/A,N/A,"P-n. 80.5% c.f pungens/multiseries, 5.5% c.f. pseudodeli-/delicatissima, 14% c.f. americana.",,
41,10/05/20,2020,October,South,Coos,Charleston Bastendorff,CBB,8:45,12.0,31.8,Low,"9,000","6,000","3,000",0,0,0,N/A,N/A,N/A,N/A,"P-n. 67% c.f. pungens/multiseries, 33% c.f. pseudodelicatissima/delicatissima.",,
41,10/05/20,2020,October,South,Curry,Gold Beach Bailey Beach,GBB,10:30,13.1,31.6,Incoming,"23,000","22,000","1,000",0,0,0,N/A,N/A,N/A,N/A,"P-n. 96% c.f. pungens/multiseries, 4% c.f. pseudodeli-/delicatissima.",,
42,10/12/20,2020,October,North,Clatsop,Clatsop South Jetty,CSJ,8:55,13.9,26.5,Incoming,"310,000","227,000","8,000","75,000",0,0,,,,,"P-n. 73% c.f. pungens/multiseries, 3% c.f.  pseudodeli/delicatissima, 24% c.f. americana.",,
42,10/12/20,2020,October,North,Clatsop,Clatsop Sunset,SUN,9:20,14.0,28.6,Incoming,"227,000","190,000","1,000","36,000",0,0,,,,,"P-n. 4% c.f. australis, 79% c.f. pungens/multiseries, 0.4% c.f. pseudodeli-/delicatissima, 16% c.f. americana. 9000 cells/L Phaeocystis sp. ",,
42,10/12/20,2020,October,North,Clatsop,Clatsop Seaside,SEA,9:55,14.0,29.6,Incoming,"45,000","34,000","5,000","6,000",0,0,,,,,"P-n. 13% c.f. australis, 62% c.f. pungens/multiseries, 11% c.f. psuedodeli-/delicatissima, 13% c.f. americana.",,
42,10/12/20,2020,October,North,Clatsop,Cannon Beach Tolovana,CBT,10:15,14.9,29.3,High,"71,000","43,000","4,000","24,000",0,0,,,,,"P-n. 11% c.f. australis/fraudulenta, 49% c.f. pungens/multiseries, 6% c.f. pseudodeli-/delicatissima, 34% c.f. americana.",,
42,10/12/20,2020,October,North,Tillamook,Cape Meares,CAP,12:10,14.0,31.3,Outgoing,"40,000","28,000","5,000","7,000",0,0,,,,,"P-n. 70% c.f. pungens/multiseries, 12.5% c.f. pseudodeli-/delicatissima, 17.5% c.f. americana. P. c.f. australis in net tow.",,
43,10/19/20,2020,October,North,Clatsop,Clatsop South Jetty,CSJ,9:10,14.9,29.4,Incoming,"137,000","120,000",0,"17,000",0,0,1149.06,35.9,4,100,"P-n. 5% c.f. australis, 82% c.f. pungens/multiseries, 12% c.f. americana.",,
43,10/19/20,2020,October,North,Clatsop,Clatsop Sunset,SUN,9:35,14.9,29.8,Incoming,"271,000","232,000","2,000","37,000",0,0,1849.21,24.6,4,100,"P-n. 16% c.f. australis, 69% c.f. pungens/multiseries, 0.7% c.f. pseudodeli-/delicatissima, 14% c.f. americana. Phaeocystis sp. in net tow.",,
43,10/19/20,2020,October,North,Clatsop,Clatsop Seaside,SEA,10:05,15.1,28.9,Incoming,"172,000","152,000","8,000","12,000",0,0,1261.88,33.4,4,100,"P-n. 88% c.f. pungens/multiseries, 5% c.f. psuedodeli-/delicatissima, 7% c.f. americana. 75000 cells/L Phaeocystis sp.",,
43,10/19/20,2020,October,North,Clatsop,Cannon Beach Tolovana,CBT,10:40,14.8,28.7,Incoming,"264,000","258,000","1,000","5,000",0,0,HIGH,13.8,4,100,"P-n. 14% c.f. australis/fraudulenta, 84% c.f. pungens/multiseries, 0.4% c.f. pseudodeli-/delicatissima, 2% c.f. americana. Phalacroma rotundatum in net tow.",,
43,10/19/20,2020,October,North,Tillamook,Cape Meares,CAP,12:05,15.5,30.2,Incoming,"125,000","71,000","1,000","53,000",0,0,437.66,53.3,4,Avg 50&100,"P-n. 6% c.f. australis/fraudulenta, 50% c.f. pungens/multiseries, 1% c.f. pseudodeli-/delicatissima, 42% c.f. americana.",,
43,10/20/20,2020,October,Central,Lincoln,Newport South Beach,NSB,,13.5,29.1,Incoming,"207,000","167,000","2,000","38,000",0,0,,,,,"P-n. 10% c.f. australis/fraudulenta, 70.5% c.f pungens/multiseries, 1% c.f. pseudodeli-/delicatissima, 18% c.f. americana.",,
43,10/19/20,2020,October,South,Coos,Charleston Bastendorff,CBB,9:30,11.4,31.8,Incoming,"2,000","2,000",0,0,0,0,,,,,P-n. 100% c.f. pungens/multiseries.,,
43,10/19/20,2020,October,South,Curry,Gold Beach Bailey Beach,GBB,12:00,10.9,32.0,Incoming,"4,000","4,000",0,0,0,0,,,,,P-n. 100% c.f. pungens/multiseries.,,
44,10/26/20,2020,October,North,Clatsop,Clatsop South Jetty,CSJ,9:30,11.8,28.7,Incoming,"490,000","473,000","1,000","16,000","1,000",0,,,,,"P-n. 68% c.f. australis/fraudulenta, 28% c.f. pungens/multiseries, 0.2% c.f. pseudodelicatissima/delicatissima, 3% c.f. americana.",,
44,10/26/20,2020,October,North,Clatsop,Clatsop Sunset,SUN,9:50,10.4,30.1,Incoming,"424,000","413,000","1,000","10,000",0,0,,,,,"P-n. 82% c.f. australis, 16% c.f. pungens/multiseries, 0.2% c.f. pseudodeli-/delicatissima, 2% c.f. americana.",,
44,10/26/20,2020,October,North,Clatsop,Clatsop Seaside,SEA,10:25,10.7,29.9,High,"83,000","76,000","1,000","6,000",0,"1,000",,,,,"P-n. 77% c.f. australis/fraudulenta, 14% c.f. pungens/multiseries, 1% c.f. psuedodeli-/delicatissima, 7% c.f. americana.",,
44,10/26/20,2020,October,North,Clatsop,Cannon Beach Tolovana,CBT,10:56,11.2,30.0,Outgoing,"135,000","119,000",1000,15000,0,0,,,,,"P-n. 61% c.f. australis/fraudulenta, 27% c.f. pungens/multiseries, 0.7% c.f. pseudodeli-/delicatissima, 11% c.f. americana.",,
44,10/26/20,2020,October,North,Tillamook,Cape Meares,CAP,12:40,11.9,30.7,Outgoing,"350,000","337,000","3,000","10,000",0,0,,,,,"P-n. 91% c.f. australis/fraudulenta, 5% c.f. pungens/multiseries, 0.9% c.f. pseudodeli-/delicatissima, 3% c.f. americana.",,
45,11/02/20,2020,November,North,Clatsop,Clatsop South Jetty,CSJ,9:15,11.2,27.7,Incoming,"415,000","411,000","4,000",,0,0,1675.62,51.1,4,250,,,
45,11/02/20,2020,November,North,Clatsop,Clatsop Sunset,SUN,9:45,11.7,29.0,Incoming,"57,000","53,000","2,000","2,000",0,0,3277.09,32.5,4,250,"P-n. 83% c.f. australis, 12% c.f. pungens/multiseries, 1% c.f. pseudodeli-/delicatissima, 4% c.f. americana.",,
45,11/02/20,2020,November,North,Clatsop,Clatsop Seaside,SEA,10:20,11.9,29.2,Incoming,"291,000","288,000","1,000","2,000",0,0,2810.30,44.9,4,Avg 100&250,"P-n. 87% c.f. australis/fraudulenta, 12% c.f. pungens/multiseries, 0.3% c.f. psuedodeli-/delicatissima, 0.6% c.f. americana.",,
45,11/02/20,2020,November,North,Clatsop,Cannon Beach Tolovana,CBT,10:55,11.7,30.1,Incoming,"451,000","438,000","2,000","11,000",0,"1,000",3907.77,28.3,4,250,"P-n. 91% c.f. australis/fraudulenta, 6% c.f. pungens/multiseries, 0.4% c.f. pseudodeli-/delicatissima, 2% c.f. americana.",,
45,11/02/20,2020,November,North,Tillamook,Cape Meares,CAP,13:00,11.2,30.5,Incoming,"699,000","653,000","9,000","37,000","2,000",0,1867.50,47.9,4,250,"P-n. 87% c.f. australis/fraudulenta, 7% c.f. pungens/multiseries, 1% c.f. pseudodeli-/delicatissima, 5% c.f. americana.",,
45,11/02/20,2020,November,Central,Lincoln,Newport South Beach,NSB,,10.5,29.9,Incoming,"572,000","568,000","1,000","3,000",0,0,3471.14,31.1,4,250,"P-n. 97% c.f. australis/fraudulenta, 2% c.f pungens/multiseries, 0.2% c.f. pseudodeli-/delicatissima, 0.5% c.f. americana.",,
45,11/02/20,2020,November,South,Coos,Charleston Bastendorff,CBB,8:24,9.4,32.0,Incoming,"579,000","573,000","5,000","1,000",0,0,3520.10,30.7,4,250,"P-n. 97% c.f. australis/fraudulenta, 2% c.f. pungens/multiseries, 0.8% c.f. pseudodeli-/delicatissima, 0.1% c.f. americana.",,
45,11/02/20,2020,November,South,Curry,Gold Beach Bailey Beach,GBB,10:50,9.7,31.7,Incoming,"29,000","17,000","4,000","8,000",0,0,LOW,109.6,4,5,"P-n. 48% c.f. australis/fraudulenta, 10% c.f. pungens/multiseries, 14% c.f. pseudodeli-/delicatissima, 28% c.f. americana.",,
46,11/09/20,2020,November,North,Clatsop,Clatsop South Jetty,CSJ,10:20,11.1,29.8,Outgoing,"905,000","899,000","1,000","5,000",0,0,23.48,61.9,4,5,"P-n. 95% c.f. australis/fraudulenta, 4% c.f. pungens/multiseries, 0.1% c.f. pseudodelicatissima/delicatissima, 0.5% c.f. americana.",,
46,11/09/20,2020,November,North,Clatsop,Clatsop Sunset,SUN,10:45,10.7,29.3,Outgoing,"57,000","53,000","2,000","2,000",0,0,15.82,71.6,4,5,"P-n. 61% c.f. australis, 32% c.f. pungens/multiseries, 3.5% c.f. pseudodeli-/delicatissima, 3.5% c.f. americana.",,
46,11/09/20,2020,November,North,Clatsop,Clatsop Seaside,SEA,11:15,10.7,28.9,Outgoing,"21,000","19,000","1,000","1,000",0,0,8.98,83.1,4,5,"P-n. 62% c.f. australis/fraudulenta, 28.5% c.f. pungens/multiseries, 0.5% c.f. psuedodeli-/delicatissima, 0.5% c.f. americana.",,
46,11/09/20,2020,November,North,Clatsop,Cannon Beach Tolovana,CBT,11:45,10.1,30.2,Outgoing,"85,000","82,000",0,"3,000",0,0,60.83,53.9,4,10,"P-n. 80% c.f. australis/fraudulenta, 16.5% c.f. pungens/multiseries, 0% c.f. pseudodeli-/delicatissima, 3.5% c.f. americana.",,
